,index,isp,ik,ib,1s,2s,2p,3s,3p,3d,4s,4p,4d,5s,5p,5d,6s,6p,sum,EF_PBE,EF_HSE,eig_PBE,eig_HSE,eigshift(eV)
5645,5645,0,104,29,0.0000,0.0000,0.0620,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.0280,0.0000,0.0000,0.0000,0.1000,3.06570000,4.17935124,7.07306083,7.41516996,0.34210913
5646,5646,0,104,30,0.0000,0.0070,0.1290,0.0000,0.0000,0.0000,0.0000,0.0000,0.0020,0.0000,0.0390,0.0000,0.0000,0.0000,0.1770,3.08691115,4.28552977,7.09427198,7.52134849,0.42707651
5647,5647,0,104,31,0.0000,0.0130,0.0260,0.0000,0.0000,0.0000,0.0000,0.0000,0.0270,0.0000,0.0280,0.0000,0.0000,0.0000,0.0940,4.15641841,5.44493737,8.16377924,8.68075609,0.51697685
5648,5648,0,104,32,0.0000,0.0000,0.1140,0.0000,0.0000,0.0000,0.0000,0.0000,0.0770,0.1000,0.0140,0.0000,0.0000,0.0000,0.3050,4.64409588,6.12730321,8.65145671,9.36312193,0.71166522
5649,5649,0,104,33,0.0000,0.0020,0.1010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0420,0.0250,0.0080,0.0000,0.0000,0.0000,0.1780,4.95704539,6.49296072,8.96440622,9.72877944,0.76437322
5650,5650,0,104,34,0.0000,0.0320,0.0320,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010,0.1220,0.0360,0.0000,0.0000,0.0000,0.2230,7.24368372,8.87286215,11.25104455,12.10868087,0.85763632
5651,5651,0,104,35,0.0000,0.0190,0.0380,0.0000,0.0000,0.0000,0.0000,0.0000,0.0060,0.0000,0.0350,0.0000,0.0000,0.0000,0.0980,7.42091380,8.96638983,11.42827463,12.20220855,0.77393392
5652,5652,0,104,36,0.0000,0.0000,0.0080,0.0000,0.0000,0.0000,0.0000,0.0000,0.0140,0.0520,0.1640,0.0000,0.0000,0.0000,0.2380,10.94344801,12.55684561,14.95080884,15.79266433,0.84185549
5653,5653,0,104,37,0.0000,0.0000,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0130,0.0000,0.0920,0.0000,0.0000,0.0000,0.1070,11.55630040,13.01004481,15.56366123,16.24586353,0.68220230
5654,5654,0,104,38,0.0000,0.0000,0.0080,0.0000,0.0000,0.0000,0.0000,0.0000,0.0130,0.0100,0.0320,0.0000,0.0000,0.0000,0.0630,12.03648377,13.66000141,16.04384460,16.89582013,0.85197553
5655,5655,0,104,39,0.0000,0.0000,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0100,0.0000,0.0950,0.0000,0.0000,0.0000,0.1150,12.13260604,13.69527236,16.13996687,16.93109108,0.79112421
5656,5656,0,104,40,0.0000,0.0000,0.0160,0.0000,0.0000,0.0000,0.0000,0.0000,0.0020,0.0040,0.0040,0.0000,0.0000,0.0000,0.0260,12.89433328,14.60004991,16.90169411,17.83586863,0.93417452
5657,5657,0,104,41,0.0000,0.0000,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0090,0.0000,0.0430,0.0000,0.0000,0.0000,0.0540,13.23042130,14.71209437,17.23778213,17.94791309,0.71013096
5658,5658,0,104,42,0.0000,0.0000,0.0050,0.0000,0.0000,0.0000,0.0000,0.0000,0.0270,0.0000,0.0000,0.0000,0.0000,0.0000,0.0320,13.66242231,15.02489284,17.66978314,18.26071156,0.59092842
5659,5659,0,104,43,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0120,0.0000,0.0890,0.0000,0.0000,0.0000,0.1010,14.02096939,15.49156996,18.02833022,18.72738868,0.69905846
5660,5660,0,104,44,0.0000,0.0000,0.0360,0.0000,0.0000,0.0000,0.0000,0.0000,0.0290,0.0000,0.1230,0.0000,0.0000,0.0000,0.1880,15.22501073,16.92535427,19.23237156,20.16117299,0.92880143
5661,5661,0,104,45,0.0000,0.0040,0.0320,0.0000,0.0000,0.0000,0.0000,0.0000,0.0160,0.0060,0.0500,0.0000,0.0000,0.0000,0.1080,15.86610749,17.68045283,19.87346832,20.91627155,1.04280323
5662,5662,0,104,46,0.0000,0.0020,0.0370,0.0000,0.0000,0.0000,0.0000,0.0000,0.0220,0.0000,0.0600,0.0000,0.0000,0.0000,0.1210,16.66519877,18.38854897,20.67255960,21.62436769,0.95180809
5663,5663,0,104,47,0.0000,0.0000,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0750,0.0260,0.0020,0.0000,0.0000,0.0000,0.1050,17.65430928,19.21336416,21.66167011,22.44918288,0.78751277
5664,5664,0,104,48,0.0000,0.0010,0.0060,0.0000,0.0000,0.0000,0.0000,0.0000,0.0900,0.0030,0.0160,0.0000,0.0000,0.0000,0.1160,17.88095072,19.47939705,21.88831155,22.71521577,0.82690422
5665,5665,0,104,49,0.0000,0.0040,0.0140,0.0000,0.0000,0.0000,0.0000,0.0000,0.0120,0.0000,0.0220,0.0000,0.0000,0.0000,0.0520,18.11798948,19.80859604,22.12535031,23.04441476,0.91906445
5666,5666,0,104,50,0.0000,0.0020,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0460,0.0000,0.0040,0.0000,0.0000,0.0000,0.0540,18.95127691,20.60628678,22.95863774,23.84210550,0.88346776
5667,5667,0,104,51,0.0000,0.0000,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0750,0.0000,0.0680,0.0000,0.0000,0.0000,0.1530,19.05867216,20.72281744,23.06603299,23.95863616,0.89260317
5668,5668,0,104,52,0.0000,0.0000,0.0160,0.0000,0.0000,0.0000,0.0000,0.0000,0.0290,0.0030,0.0240,0.0000,0.0000,0.0000,0.0720,19.52992859,21.19083629,23.53728942,24.42665501,0.88936559
5669,5669,0,104,53,0.0000,0.0010,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.0200,0.0090,0.0000,0.0000,0.0000,0.0000,0.0400,19.79348410,21.50206978,23.80084493,24.73788850,0.93704357
5670,5670,0,105,0,0.0000,0.3710,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0180,0.0090,0.0000,0.0000,0.0000,0.0000,0.3980,-18.33525274,-20.00883747,-14.32789191,-16.77301875,-2.44512684
5671,5671,0,105,1,0.0000,0.3880,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0010,0.0120,0.0000,0.0000,0.0000,0.4010,-17.89561619,-19.54113017,-13.88825536,-16.30531145,-2.41705609
5672,5672,0,105,2,0.0000,0.0000,0.1680,0.0000,0.0000,0.0000,0.0000,0.0000,0.1640,0.0280,0.0000,0.0000,0.0000,0.0000,0.3600,-6.18888472,-6.73489108,-2.18152389,-3.49907236,-1.31754847
5673,5673,0,105,3,0.0000,0.0000,0.1680,0.0000,0.0000,0.0000,0.0000,0.0000,0.0530,0.0000,0.0020,0.0000,0.0000,0.0000,0.2230,-6.18887143,-6.73488798,-2.18151060,-3.49906926,-1.31755866
5674,5674,0,105,4,0.0000,0.0010,0.1670,0.0000,0.0000,0.0000,0.0000,0.0000,0.1120,0.0120,0.0000,0.0000,0.0000,0.0000,0.2920,-6.11226331,-6.66626317,-2.10490248,-3.43044445,-1.32554197
5675,5675,0,105,5,0.0000,0.0010,0.2000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0670,0.0000,0.0200,0.0000,0.0000,0.0000,0.2880,-4.24925386,-4.70352300,-0.24189303,-1.46770428,-1.22581125
5676,5676,0,105,6,0.0000,0.0000,0.1680,0.0000,0.0000,0.0000,0.0000,0.0000,0.1300,0.0000,0.0060,0.0000,0.0000,0.0000,0.3040,-4.19818869,-4.70352175,-0.19082786,-1.46770303,-1.27687517
5677,5677,0,105,7,0.0000,0.0000,0.1680,0.0000,0.0000,0.0000,0.0000,0.0000,0.0560,0.0010,0.0290,0.0000,0.0000,0.0000,0.2540,-4.19818363,-4.68963659,-0.19082280,-1.45381787,-1.26299507
5678,5678,0,105,8,0.0000,0.0000,0.0010,0.0000,0.0000,0.0000,0.0000,0.0000,0.2020,0.0080,0.0000,0.0000,0.0000,0.0000,0.2110,-3.88602787,-4.51655395,0.12133296,-1.28073523,-1.40206819
5679,5679,0,105,9,0.0000,0.0000,0.0580,0.0000,0.0000,0.0000,0.0000,0.0000,0.1540,0.0200,0.0090,0.0000,0.0000,0.0000,0.2410,-3.76747560,-4.27108449,0.23988523,-1.03526577,-1.27515100
5680,5680,0,105,10,0.0000,0.0000,0.0580,0.0000,0.0000,0.0000,0.0000,0.0000,0.1500,0.0000,0.0060,0.0000,0.0000,0.0000,0.2140,-3.76747434,-4.27108229,0.23988649,-1.03526357,-1.27515006
5681,5681,0,105,11,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2310,0.0000,0.0000,0.0000,0.0000,0.0000,0.2310,-3.41544504,-4.09849113,0.59191579,-0.86267241,-1.45458820
5682,5682,0,105,12,0.0000,0.0000,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.3660,0.0000,0.0010,0.0000,0.0000,0.0000,0.3690,-3.33452064,-4.02234845,0.67284019,-0.78652973,-1.45936992
5683,5683,0,105,13,0.0000,0.0000,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0920,0.0000,0.0000,0.0000,0.0000,0.0000,0.0940,-3.33449959,-4.02234686,0.67286124,-0.78652814,-1.45938938
5684,5684,0,105,14,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2310,0.0000,0.0000,0.0000,0.0000,0.0000,0.2310,-3.30064247,-3.99631797,0.70671836,-0.76049925,-1.46721761
5685,5685,0,105,15,0.0000,0.0010,0.0410,0.0000,0.0000,0.0000,0.0000,0.0000,0.1970,0.0000,0.0060,0.0000,0.0000,0.0000,0.2450,-3.27495831,-3.83077582,0.73240252,-0.59495710,-1.32735962
5686,5686,0,105,16,0.0000,0.0000,0.0040,0.0000,0.0000,0.0000,0.0000,0.0000,0.2540,0.0000,0.0010,0.0000,0.0000,0.0000,0.2590,-2.86039360,-3.45953296,1.14696723,-0.22371424,-1.37068147
5687,5687,0,105,17,0.0000,0.0000,0.0040,0.0000,0.0000,0.0000,0.0000,0.0000,0.2130,0.0000,0.0020,0.0000,0.0000,0.0000,0.2190,-2.86039004,-3.45953091,1.14697079,-0.22371219,-1.37068298
5688,5688,0,105,18,0.0000,0.0010,0.0030,0.0000,0.0000,0.0000,0.0000,0.0000,0.2370,0.0010,0.0000,0.0000,0.0000,0.0000,0.2420,-2.85782220,-3.44908338,1.14953863,-0.21326466,-1.36280329
5689,5689,0,105,19,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2420,0.0000,0.0000,0.0000,0.0000,0.0000,0.2420,-2.69760786,-3.36044689,1.30975297,-0.12462817,-1.43438114
5690,5690,0,105,20,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2420,0.0000,0.0000,0.0000,0.0000,0.0000,0.2420,-2.64338215,-3.29314438,1.36397868,-0.05732566,-1.42130434
5691,5691,0,105,21,0.0000,0.0000,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.2350,0.0000,0.0000,0.0000,0.0000,0.0000,0.2450,-2.62047403,-3.24169776,1.38688680,-0.00587904,-1.39276584
5692,5692,0,105,22,0.0000,0.0000,0.0420,0.0000,0.0000,0.0000,0.0000,0.0000,0.2470,0.0010,0.0060,0.0000,0.0000,0.0000,0.2960,-2.46368340,-3.00024351,1.54367743,0.23557521,-1.30810222
5693,5693,0,105,23,0.0000,0.0000,0.0420,0.0000,0.0000,0.0000,0.0000,0.0000,0.1700,0.0000,0.0020,0.0000,0.0000,0.0000,0.2140,-2.46367637,-3.00024113,1.54368446,0.23557759,-1.30810687
5694,5694,0,105,24,0.0000,0.0170,0.0390,0.0000,0.0000,0.0000,0.0000,0.0000,0.2050,0.0040,0.0020,0.0000,0.0000,0.0000,0.2670,-1.51871343,-1.72873166,2.48864740,1.50708706,-0.98156034
5695,5695,0,105,25,0.0000,0.0000,0.0930,0.0000,0.0000,0.0000,0.0000,0.0000,0.1280,0.0680,0.0030,0.0000,0.0000,0.0000,0.2920,-0.86528417,-1.03280980,3.14207666,2.20300892,-0.93906774
5696,5696,0,105,26,0.0000,0.0000,0.0930,0.0000,0.0000,0.0000,0.0000,0.0000,0.1270,0.0000,0.0020,0.0000,0.0000,0.0000,0.2220,-0.86528121,-1.03280668,3.14207962,2.20301204,-0.93906758
5697,5697,0,105,27,0.0000,0.0000,0.0880,0.0000,0.0000,0.0000,0.0000,0.0000,0.1330,0.0390,0.0000,0.0000,0.0000,0.0000,0.2600,-0.65840705,-0.81027357,3.34895378,2.42554515,-0.92340863
5698,5698,0,105,28,0.0000,0.0110,0.0460,0.0000,0.0000,0.0000,0.0000,0.0000,0.0050,0.0250,0.0450,0.0000,0.0000,0.0000,0.1320,2.32409397,3.45698812,6.33145480,6.69280684,0.36135204
5699,5699,0,105,29,0.0000,0.0000,0.0970,0.0000,0.0000,0.0000,0.0000,0.0000,0.0020,0.0000,0.0780,0.0000,0.0000,0.0000,0.1770,3.07341469,4.20301039,7.08077552,7.43882911,0.35805359
5700,5700,0,105,30,0.0000,0.0000,0.0970,0.0000,0.0000,0.0000,0.0000,0.0000,0.0270,0.0000,0.0240,0.0000,0.0000,0.0000,0.1480,3.07341835,4.20301322,7.08077918,7.43883194,0.35805276
5701,5701,0,105,31,0.0000,0.0150,0.0860,0.0000,0.0000,0.0000,0.0000,0.0000,0.0470,0.0410,0.0120,0.0000,0.0000,0.0000,0.2010,3.97416861,5.35885813,7.98152944,8.59467685,0.61314741
5702,5702,0,105,32,0.0000,0.0000,0.1080,0.0000,0.0000,0.0000,0.0000,0.0000,0.0710,0.1130,0.0060,0.0000,0.0000,0.0000,0.2980,4.87360536,6.39349848,8.88096619,9.62931720,0.74835101
5703,5703,0,105,33,0.0000,0.0000,0.1080,0.0000,0.0000,0.0000,0.0000,0.0000,0.0230,0.0000,0.0060,0.0000,0.0000,0.0000,0.1370,4.87360688,6.39350860,8.88096771,9.62932732,0.74835961
5704,5704,0,105,34,0.0000,0.0400,0.0220,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1140,0.0160,0.0000,0.0000,0.0000,0.1920,6.57986220,8.19394115,10.58722303,11.42975987,0.84253684
5705,5705,0,105,35,0.0000,0.0240,0.0340,0.0000,0.0000,0.0000,0.0000,0.0000,0.0080,0.0110,0.0370,0.0000,0.0000,0.0000,0.1140,6.78137218,8.30878393,10.78873301,11.54460265,0.75586964
5706,5706,0,105,36,0.0000,0.0000,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0190,0.0000,0.0390,0.0000,0.0000,0.0000,0.0600,11.93450666,13.47080780,15.94186749,16.70662652,0.76475903
5707,5707,0,105,37,0.0000,0.0000,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0110,0.0150,0.1280,0.0000,0.0000,0.0000,0.1560,11.93450750,13.47081274,15.94186833,16.70663146,0.76476313
5708,5708,0,105,38,0.0000,0.0000,0.0150,0.0000,0.0000,0.0000,0.0000,0.0000,0.0020,0.0150,0.1010,0.0000,0.0000,0.0000,0.1330,12.23583454,13.93952884,16.24319537,17.17534756,0.93215219
5709,5709,0,105,39,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0050,0.0000,0.1120,0.0000,0.0000,0.0000,0.1170,12.60197829,14.24245847,16.60933912,17.47827719,0.86893807
5710,5710,0,105,40,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0070,0.0000,0.1180,0.0000,0.0000,0.0000,0.1250,13.18124081,14.82684711,17.18860164,18.06266583,0.87406419
5711,5711,0,105,41,0.0000,0.0000,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.0180,0.0000,0.0040,0.0000,0.0000,0.0000,0.0240,13.55834825,14.87673975,17.56570908,18.11255847,0.54684939
5712,5712,0,105,42,0.0000,0.0000,0.0030,0.0000,0.0000,0.0000,0.0000,0.0000,0.0070,0.0020,0.0570,0.0000,0.0000,0.0000,0.0690,13.79444941,15.23527885,17.80181024,18.47109757,0.66928733
5713,5713,0,105,43,0.0000,0.0000,0.0030,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0230,0.0000,0.0000,0.0000,0.0260,13.79445534,15.23528531,17.80181617,18.47110403,0.66928786
5714,5714,0,105,44,0.0000,0.0020,0.0350,0.0000,0.0000,0.0000,0.0000,0.0000,0.0200,0.0020,0.0740,0.0000,0.0000,0.0000,0.1330,15.34449519,17.08215031,19.35185602,20.31796903,0.96611301
5715,5715,0,105,45,0.0000,0.0000,0.0350,0.0000,0.0000,0.0000,0.0000,0.0000,0.0340,0.0250,0.1060,0.0000,0.0000,0.0000,0.2000,16.98065284,18.73672292,20.98801367,21.97254164,0.98452797
5716,5716,0,105,46,0.0000,0.0000,0.0350,0.0000,0.0000,0.0000,0.0000,0.0000,0.0280,0.0000,0.0130,0.0000,0.0000,0.0000,0.0760,16.98065594,18.74197005,20.98801677,21.97778877,0.98977200
5717,5717,0,105,47,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0790,0.0000,0.0080,0.0000,0.0000,0.0000,0.0870,17.20618685,18.74197476,21.21354768,21.97779348,0.76424580
5718,5718,0,105,48,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0790,0.0000,0.0040,0.0000,0.0000,0.0000,0.0830,17.62072762,19.14723864,21.62808845,22.38305736,0.75496891
5719,5719,0,105,49,0.0000,0.0030,0.0070,0.0000,0.0000,0.0000,0.0000,0.0000,0.0550,0.0170,0.0140,0.0000,0.0000,0.0000,0.0960,17.63989605,19.26644091,21.64725688,22.50225963,0.85500275
5720,5720,0,105,50,0.0000,0.0000,0.0190,0.0000,0.0000,0.0000,0.0000,0.0000,0.0570,0.0040,0.0830,0.0000,0.0000,0.0000,0.1630,18.16913297,19.87215715,22.17649380,23.10797587,0.93148207
5721,5721,0,105,51,0.0000,0.0000,0.0190,0.0000,0.0000,0.0000,0.0000,0.0000,0.0280,0.0000,0.0050,0.0000,0.0000,0.0000,0.0520,18.16913518,19.87354777,22.17649601,23.10936649,0.93287048
5722,5722,0,105,52,0.0000,0.0020,0.0190,0.0000,0.0000,0.0000,0.0000,0.0000,0.0510,0.0030,0.0450,0.0000,0.0000,0.0000,0.1200,19.16789915,20.94138629,23.17525998,24.17720501,1.00194503
5723,5723,0,105,53,0.0000,0.0000,0.0060,0.0000,0.0000,0.0000,0.0000,0.0000,0.0570,0.0000,0.0100,0.0000,0.0000,0.0000,0.0730,19.44602960,21.16241118,23.45339043,24.39822990,0.94483947
5724,5724,0,106,0,0.0000,0.3720,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0140,0.0070,0.0030,0.0000,0.0000,0.0000,0.3960,-18.30838056,-19.98023739,-14.30101973,-16.74441867,-2.44339894
5725,5725,0,106,1,0.0000,0.3870,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0060,0.0030,0.0090,0.0000,0.0000,0.0000,0.4050,-17.92798986,-19.57554529,-13.92062903,-16.33972657,-2.41909754
5726,5726,0,106,2,0.0000,0.0000,0.1690,0.0000,0.0000,0.0000,0.0000,0.0000,0.1050,0.0140,0.0010,0.0000,0.0000,0.0000,0.2890,-6.15133681,-6.69158557,-2.14397598,-3.45576685,-1.31179087
5727,5727,0,106,3,0.0000,0.0000,0.1680,0.0000,0.0000,0.0000,0.0000,0.0000,0.0510,0.0000,0.0000,0.0000,0.0000,0.0000,0.2190,-6.14387205,-6.68773935,-2.13651122,-3.45192063,-1.31540941
5728,5728,0,106,4,0.0000,0.0010,0.1700,0.0000,0.0000,0.0000,0.0000,0.0000,0.1380,0.0240,0.0030,0.0000,0.0000,0.0000,0.3360,-6.01198890,-6.55083711,-2.00462807,-3.31501839,-1.31039032
5729,5729,0,106,5,0.0000,0.0020,0.1850,0.0000,0.0000,0.0000,0.0000,0.0000,0.1440,0.0010,0.0250,0.0000,0.0000,0.0000,0.3570,-4.47629451,-4.94490039,-0.46893368,-1.70908167,-1.24014799
5730,5730,0,106,6,0.0000,0.0000,0.1720,0.0000,0.0000,0.0000,0.0000,0.0000,0.1470,0.0000,0.0160,0.0000,0.0000,0.0000,0.3350,-4.36234036,-4.86099788,-0.35497953,-1.62517916,-1.27019963
5731,5731,0,106,7,0.0000,0.0000,0.1780,0.0000,0.0000,0.0000,0.0000,0.0000,0.1590,0.0000,0.0060,0.0000,0.0000,0.0000,0.3430,-4.33852301,-4.82391937,-0.33116218,-1.58810065,-1.25693847
5732,5732,0,106,8,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.2570,0.0000,0.0000,0.0000,0.0000,0.0000,0.2570,-3.80172338,-4.43482173,0.20563745,-1.19900301,-1.40464046
5733,5733,0,106,9,0.0000,0.0000,0.0270,0.0000,0.0000,0.0000,0.0000,0.0000,0.1910,0.0260,0.0040,0.0000,0.0000,0.0000,0.2480,-3.77495211,-4.33902811,0.23240872,-1.10320939,-1.33561811
5734,5734,0,106,10,0.0000,0.0000,0.0180,0.0000,0.0000,0.0000,0.0000,0.0000,0.1230,0.0090,0.0040,0.0000,0.0000,0.0000,0.1540,-3.75153292,-4.33307922,0.25582791,-1.09726050,-1.35308841
5735,5735,0,106,11,0.0000,0.0000,0.0030,0.0000,0.0000,0.0000,0.0000,0.0000,0.2600,0.0010,0.0000,0.0000,0.0000,0.0000,0.2640,-3.34617293,-4.03042335,0.66118790,-0.79460463,-1.45579253
5736,5736,0,106,12,0.0000,0.0000,0.0100,0.0000,0.0000,0.0000,0.0000,0.0000,0.2000,0.0010,0.0020,0.0000,0.0000,0.0000,0.2130,-3.32708272,-4.00810057,0.68027811,-0.77228185,-1.45255996
5737,5737,0,106,13,0.0000,0.0000,0.0040,0.0000,0.0000,0.0000,0.0000,0.0000,0.2180,0.0000,0.0000,0.0000,0.0000,0.0000,0.2220,-3.31704277,-3.96317953,0.69031806,-0.72736081,-1.41767887
5738,5738,0,106,14,0.0000,0.0000,0.0220,0.0000,0.0000,0.0000,0.0000,0.0000,0.0550,0.0000,0.0040,0.0000,0.0000,0.0000,0.0810,-3.25913976,-3.92087172,0.74822107,-0.68505300,-1.43327407
5739,5739,0,106,15,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0900,0.0000,0.0000,0.0000,0.0000,0.0000,0.0900,-3.23175535,-3.87897502,0.77560548,-0.64315630,-1.41876178
5740,5740,0,106,16,0.0000,0.0000,0.0030,0.0000,0.0000,0.0000,0.0000,0.0000,0.0930,0.0000,0.0020,0.0000,0.0000,0.0000,0.0980,-2.92592359,-3.50905074,1.08143724,-0.27323202,-1.35466926
5741,5741,0,106,17,0.0000,0.0010,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.1900,0.0000,0.0020,0.0000,0.0000,0.0000,0.1950,-2.91426839,-3.50797037,1.09309244,-0.27215165,-1.36524409
5742,5742,0,106,18,0.0000,0.0000,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.3180,0.0000,0.0000,0.0000,0.0000,0.0000,0.3200,-2.84526751,-3.45538138,1.16209332,-0.21956266,-1.38165598
5743,5743,0,106,19,0.0000,0.0000,0.0020,0.0000,0.0000,0.0000,0.0000,0.0000,0.2430,0.0000,0.0000,0.0000,0.0000,0.0000,0.2450,-2.66502329,-3.32334787,1.34233754,-0.08752915,-1.42986669
5744,5744,0,106,20,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.1190,0.0000,0.0000,0.0000,0.0000,0.0000,0.1190,-2.66239766,-3.31216962,1.34496317,-0.07635090,-1.42131407
5745,5745,0,106,21,0.0000,0.0010,0.0060,0.0000,0.0000,0.0000,0.0000,0.0000,0.3420,0.0000,0.0010,0.0000,0.0000,0.0000,0.3500,-2.63681791,-3.24598680,1.37054292,-0.01016808,-1.38071100
5746,5746,0,106,22,0.0000,0.0000,0.0630,0.0000,0.0000,0.0000,0.0000,0.0000,0.3190,0.0040,0.0060,0.0000,0.0000,0.0000,0.3920,-2.39726541,-2.86958578,1.61009542,0.36623294,-1.24386248
5747,5747,0,106,23,0.0000,0.0000,0.0860,0.0000,0.0000,0.0000,0.0000,0.0000,0.2690,0.0000,0.0020,0.0000,0.0000,0.0000,0.3570,-2.31066159,-2.78713442,1.69669924,0.44868430,-1.24801494
5748,5748,0,106,24,0.0000,0.0140,0.0380,0.0000,0.0000,0.0000,0.0000,0.0000,0.2860,0.0190,0.0040,0.0000,0.0000,0.0000,0.3610,-1.38441244,-1.55392166,2.62294839,1.68189706,-0.94105133
5749,5749,0,106,25,0.0000,0.0000,0.1100,0.0000,0.0000,0.0000,0.0000,0.0000,0.1020,0.0070,0.0080,0.0000,0.0000,0.0000,0.2270,-1.04629806,-1.22930095,2.96106277,2.00651777,-0.95454500
5750,5750,0,106,26,0.0000,0.0000,0.1070,0.0000,0.0000,0.0000,0.0000,0.0000,0.0960,0.0590,0.0070,0.0000,0.0000,0.0000,0.2690,-1.02736247,-1.20435723,2.97999836,2.03146149,-0.94853687
5751,5751,0,106,27,0.0000,0.0000,0.0880,0.0000,0.0000,0.0000,0.0000,0.0000,0.1050,0.0000,0.0000,0.0000,0.0000,0.0000,0.1930,-0.64511390,-0.79244118,3.36224693,2.44337754,-0.91886939
5752,5752,0,106,28,0.0000,0.0160,0.0700,0.0000,0.0000,0.0000,0.0000,0.0000,0.0080,0.0380,0.0190,0.0000,0.0000,0.0000,0.1510,2.38918578,3.53827271,6.39654661,6.77409143,0.37754482
5753,5753,0,106,29,0.0000,0.0000,0.0620,0.0000,0.0000,0.0000,0.0000,0.0000,0.0040,0.0000,0.0920,0.0000,0.0000,0.0000,0.1580,3.06569791,4.17935069,7.07305874,7.41516941,0.34211067
5754,5754,0,106,30,0.0000,0.0070,0.1290,0.0000,0.0000,0.0000,0.0000,0.0000,0.0770,0.0160,0.0210,0.0000,0.0000,0.0000,0.2500,3.08691012,4.28553180,7.09427095,7.52135052,0.42707957
5755,5755,0,106,31,0.0000,0.0130,0.0260,0.0000,0.0000,0.0000,0.0000,0.0000,0.0220,0.0660,0.0440,0.0000,0.0000,0.0000,0.1710,4.15641895,5.44493906,8.16377978,8.68075778,0.51697800
5756,5756,0,106,32,0.0000,0.0000,0.1140,0.0000,0.0000,0.0000,0.0000,0.0000,0.0240,0.0000,0.0020,0.0000,0.0000,0.0000,0.1400,4.64409564,6.12729824,8.65145647,9.36311696,0.71166049
5757,5757,0,106,33,0.0000,0.0020,0.1010,0.0000,0.0000,0.0000,0.0000,0.0000,0.0470,0.1000,0.0000,0.0000,0.0000,0.0000,0.2500,4.95704464,6.49296145,8.96440547,9.72878017,0.76437470
5758,5758,0,106,34,0.0000,0.0320,0.0320,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0710,0.0180,0.0000,0.0000,0.0000,0.1530,7.24368670,8.87286456,11.25104753,12.10868328,0.85763575
5759,5759,0,106,35,0.0000,0.0190,0.0380,0.0000,0.0000,0.0000,0.0000,0.0000,0.0140,0.0300,0.0370,0.0000,0.0000,0.0000,0.1380,7.42091465,8.96639131,11.42827548,12.20221003,0.77393455
5760,5760,0,106,36,0.0000,0.0000,0.0080,0.0000,0.0000,0.0000,0.0000,0.0000,0.0090,0.0000,0.0060,0.0000,0.0000,0.0000,0.0230,10.94345529,12.55684864,14.95081612,15.79266736,0.84185124
